sheet,row_number,requirement_title,requirement_description,office_code_string,anticipated_total_value,procurement_method,contract_type,procurement_instrument,contracting_office_uic,solicitation_fy,solicitation_quarter,award_fy,award_quarter,period_of_performance_months,follow_on_or_new,existing_contract_number,incumbent_contractor,place_of_performance,naics,psc,contracting_poc_name,contracting_poc_contact,secondary_poc_name,secondary_poc_contact,facility_clearance,personnel_clearance,palt_code,sub_palt_code,comments,pid,url
LRAE Annex 25,700,Application Integration (AI) Process Support for Consolidated Afloat Networks and Enterprise Services (CANES) and Legacy Tactical Afloat Networks,"Support in delivering AI engineering and integration services to provide configurations necessary to support program requirements, production baseline and technical drawing generation, implementation and integration of Engineering Changes and Deviations, review of AI POR integration engineering and technical documents required for system fielding, and remote system monitoring",None,> $2M - < $7.5M,Full and Open Competition,Cost-Reimbursement,Delivery Order/Task Order (not under Federal Supply Schedule Contract),N66001 - NAVAL INFORMATION WARFARE CENTER PACIFIC,FY 2024,QTR 1,FY 2024,QTR 1,60,Follow On Requirement,N66001-21-D-0008,Noblis,Various,541330_a_Except_Military and Aerospace Equipment and Military Weapons_$41.5M,AC34_National Defense R&d Services; Defense-related Activities; R&d Administrative Expenses,Stephen Enokida,stephen.i.enokida.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Top Secret,Secret,,,,,
LRAE Annex 25,701,High Performance Computing Modernization Program (HPCMP) Enterprise Network Support,"Provide enterprise network, technical and professional services for the Defense Research and Engineering Network (DREN).",HPCMP,> $2M - < $7.5M,8(a) Sole Source,Cost-Reimbursement,TBD,N66001 - NAVAL INFORMATION WARFARE CENTER PACIFIC,FY 2023,QTR 3,FY 2023,QTR 4,60,Follow On Requirement,N66001-19-C-0117,D9Tech,"San Diego, CA",541330_a_Except_Military and Aerospace Equipment and Military Weapons_$41.5M,AC13_National Defense R&d Services; Department Of Defense - Military; Experimental Development,Stephen Enokida,stephen.i.enokida.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,,
LRAE Annex 25,702,Ocean Survey Program Survey System (OSPSS) Technical Documentation and related Engineering Services,"Documentation support services necessary to maintain, update and create documentation in support of the United Kingdom (UK) Ocean Survey Vessel/Ocean Survey Program Survey System (OSV/OSPSS). These services are intended to encompass the documentation of system, hardware, and software additions, and changes in technical manuals and other system documentation for the UK OSPSS.",None,> $7.5M - < $50M,8(a) Sole Source,Cost-Reimbursement,"""C"" Type Contract",N66001 - NAVAL INFORMATION WARFARE CENTER PACIFIC,FY 2025,QTR 2,FY 2026,QTR 1,60,Follow On Requirement,N66001-21-C-0004,TDI,Various,541330_a_Except_Military and Aerospace Equipment and Military Weapons_$41.5M,C216_ARCHITECT AND ENGINEERING- GENERAL: MARINE ENGINEERING,Stephen Enokida,stephen.i.enokida.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,,
LRAE Annex 25,703,"Position, Navigation and Timing (PNT) Division Laboratory Support","The purpose of this acquisition is to provide technical engineering services for Central Engineering Activity (CEA) Facility Requirements Analysis, Data Analysis, Test and Evaluation, Simulator Modification, Enhancement and Maintenance, Digital Receiver Modification, Enhancement and Maintenance, Generic Test Station Modification, Enhancement and Maintenance, Real-Time Simulation System Modification, Enhancement and Maintenance, Post-Test Processing Software Modification, Enhancement and Maintenance, Laboratory Network Support, and Program Management / Monitoring / Reporting.",None,> $7.5M - < $50M,TBD,Cost-Reimbursement,TBD,N66001 - NAVAL INFORMATION WARFARE CENTER PACIFIC,FY 2025,QTR 2,FY 2026,QTR 1,84,Follow On Requirement,N66001-19-D-0255,CTSI,"San Diego, CA","541715_Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) 11_1000 Employees",AC14_NATIONAL DEFENSE  R&D  SERVICES; DEPARTMENT OF  DEFENSE - MILITARY; R&D ADMINISTRATIVE EXPENSES,Stephen Enokida,stephen.i.enokida.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,,
LRAE Annex 25,704,Global Positioning Sytem (GPS) User Equipment & Test Engineering (UET&E),"To provide subject matter experts (SMEs) in navigation analyses to better acquire and equip all Position, Navigation and Timing (PNT) users with emerging navigation technologies. More specifically this will acquire expert systems engineering in the areas of analysis, technical review, evaluation, and systems engineering in support of the PNT program and the MILCOMM & PNT Directorate (MCPNT)",MCPNT Directorate,> $100M - < $250M,Full and Open Competition,Cost-Reimbursement,Delivery Order/Task Order (not under Federal Supply Schedule Contract),N66001 - NAVAL INFORMATION WARFARE CENTER PACIFIC,FY 2023,QTR 3,FY 2024,QTR 1,60,Follow On Requirement,N00178-19-D-7264 N0003920F3500,BAH,"El Segundo, CA",541330_a_Except_Military and Aerospace Equipment and Military Weapons_$41.5M,AC14_NATIONAL DEFENSE  R&D  SERVICES; DEPARTMENT OF  DEFENSE - MILITARY; R&D ADMINISTRATIVE EXPENSES,Stephen Enokida,stephen.i.enokida.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Top Secret,,,Seaport,,
LRAE Annex 25,705,Missile Defense (MD) Engineering Operations & Maintenance,"This tasking supports systems development, systems engineering, systems integration, operations, systems test and evaluation (T&E), systems performance and characterization evaluation, systems analysis and provides technical expertise of Command, Control, Communications, Computers, Combat Systems, Cybersecurity, and Intelligence (C6I) and Interoperability for the U.S. Navy (USN), Missile Defense Agency (MDA), and Sea-Based Weapon System (SBWS) Aegis Ballistic Missile Defense (BMD) for Space Layered and Integrated Air Missile Defense (IAMD) T&E operations. NIWC Pacific conducts Exploratory and Developmental Test and Evaluation (DT&E) incorporating Line-of-Sight (LoS) and Beyond LoS (BLOS) Tactical Data Links (TDLs), Command, Control, Communications, Computers and Intelligence (C4I) systems, and Aegis Weapon Systems (AWS) employed as part of the National/International/Multi-National Missile Defense System (MDS), IAMD, and Maritime Theater Missile Defense (MTMD) domains. Test Events are used to verify and validate the performance and interoperability of critical components of Battle Management Command, Control, Communications, Computers, and Intelligence (BMC4I) systems integrated on maritime/ground/air and space-based platforms. Performance assessment, evaluation, and analysis of these systems are focused on ship and shore based AWS, C4I systems, networks, and TDL capabilities.",535,">$5,000,000   - $10,000,000",Small Business Set-Aside,Cost-Reimbursement,Delivery Order/Task Order (not under Federal Supply Schedule Contract),N66001 - NAVAL INFORMATION WARFARE CENTER PACIFIC,FY 2024,QTR 3,FY 2024,QTR 4,60,Follow On Requirement,N66001-18-D-0391 / N6600122F0875,KES,"San Diego, CA",541330_c_Except_Marine Engineering and Naval Architecture_$41.5M,AC33_NATIONAL DEFENSE  R&D  SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,Lee Anderson,richard.l.anderson4.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,Seaport,,
LRAE Annex 25,706,Tactical Comand and Control Foreign Military Sales Engineering Technical Assistance (TAC-C2 FMS ETA),"This tasking provides International Tactical Data Link (TDL) and Command and Control (C2) Engineering Technical Assistance (ETA) and expertise for Coalition countries, Foreign Military Sales (FMS) programs, North Atlantic Treaty Organization (NATO), and  International partner nations. The TDL systems include Link 16, Link 22, Link 11, and Wide Area Network (WAN) / Local Area Network (LAN). This support will include TDL and C2 engineering technical assistance for Navy, Air Force, Army, Marine and joint military TDL infrastructure including Concept of Operations (CONOPS), development, installation and checkout (INCO), integration and operational testing and evaluation. System and COMSEC familiarization and location evaluations for the TDL and C2 systems are also included in this tasking.",535,">$10,000,000   - $50,000,000",Small Business Set-Aside,Cost-Reimbursement,Delivery Order/Task Order (not under Federal Supply Schedule Contract),N66001 - NAVAL INFORMATION WARFARE CENTER PACIFIC,FY 2023,QTR 4,FY 2024,QTR 1,60,Follow On Requirement,N66001-18-D-0392 / N6600121F0146,TEA,"San Diego, CA",541330_c_Except_Marine Engineering and Naval Architecture_$41.5M,AC33_NATIONAL DEFENSE  R&D  SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,Lee Anderson,richard.l.anderson4.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,Seaport,,
LRAE Annex 25,707,"Advanced Tactical Data Links Engineering, Test & Evaluation, and Sustainment","This tasking covers Joint Tactical Radio System (JTRS) Software Defined Radio (SDR) support that includes system engineering, testing, and analysis in support of the Multifunctional Information Distribution System (MIDS), and other Tactical Digital Information Link (TADIL) related systems and involves Link-16, Soldier Radio Waveform (SRW), Tactical Targeting Network Technology (TTNT), and other related new technology acquisition, integration, and test efforts to include MIDS Cryptographic Modernization (CM) and Communications Security (COMSEC) engineering services.",535,">$10,000,000   - $50,000,000",Small Business Set-Aside,Cost-Reimbursement,Delivery Order/Task Order (not under Federal Supply Schedule Contract),N66001 - NAVAL INFORMATION WARFARE CENTER PACIFIC,FY 2024,QTR 1,FY 2024,QTR 2,60,Follow On Requirement,N66001-18-D-0392 / N6600121F0208; N66001-18-D-0392 / N6600122F0484,TEA,"San Diego, CA",541330_c_Except_Marine Engineering and Naval Architecture_$41.5M,AC33_NATIONAL DEFENSE  R&D  SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,Lee Anderson,richard.l.anderson4.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Top Secret,Top Secret,,,Seaport,,
LRAE Annex 25,708,"DATA LINK TEST TOOL SYSTEMS ENGINEERING, ANALYSIS, TESTING, INTEGRATION AND TRAINING SUPPORT","Naval Information Warfare Center (NIWC) Pacific Tactical Communication Solutions (TCS) group requires systems engineering, test, analysis, integration, installation, training and software support for the Data Link Test Tool/Gateway System (DLTT/GS) equipment and networks. This effort includes support for Link Monitoring and Management Tool (LMMT), Israeli Missile Defense Architecture (IMDA), and Po Sheng Gateway (PSGW).",535,">$10,000,000   - $50,000,000",Small Business Set-Aside,Cost-Reimbursement,Delivery Order/Task Order (not under Federal Supply Schedule Contract),N66001 - NAVAL INFORMATION WARFARE CENTER PACIFIC,FY 2024,QTR 2,FY 2024,QTR 3,60,Follow On Requirement,N66001-18-D-0392 / N6600121F0564,TEA,"San Diego, CA",541330_c_Except_Marine Engineering and Naval Architecture_$41.5M,AC33_NATIONAL DEFENSE  R&D  SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,Lee Anderson,richard.l.anderson4.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Top Secret,Top Secret,,,Seaport,,
LRAE Annex 25,709,"Joint Integrated Fires, Command, Control, Communications, Computers, Intelligence, Surveillance and Reconnaissance (C4ISR) Cross – System Command Integration, Test and Evaluation (T&E) and Experimentation Engineering","This tasking provides Joint US programs technical, test, data analysis, integration, experimentation and Radio Frequency (RF) engineering expertise to Naval Information Warfare Center (NIWC) Pacific (NIWC Pacific) for Joint Integrated Fires, Joint Test and Evaluation, Information Warfare (IW), C4ISR Cross-SYSCOM, and Joint All Domain Warfare Experimentation. C4ISR systems including Link-16, Beyond Line of Sight (BLOS), Link-11A/B, NATO Link-1, Link 22, Common Data Link (CDL), Tactical Targeting Network Technology (TTNT) and Wide Area Network (WAN), new and developmental waveforms, Live, Virtual, and Constructive (LVC) systems including Next Generation Threat System (NGTS) and System of Systems (SoS) Architecture Analysis Systems. Cross-SYSCOM Experimentation Engineering requires collaboration across the Digital Warfare Office (DWO), Digital Integration Support Cell (DISC), Naval Information Warfare Systems Command (NAVWAR), NIWC Atlantic and Pacific, PEO C4I, Defense Advanced Research Program Agency (DARPA), and other Navy and Joint program offices.",535,">$10,000,000   - $50,000,000",Small Business Set-Aside,Cost-Reimbursement,Delivery Order/Task Order (not under Federal Supply Schedule Contract),N66001 - NAVAL INFORMATION WARFARE CENTER PACIFIC,FY 2024,QTR 2,FY 2024,QTR 3,60,Follow On Requirement,N66001-18-D-0392 / N6600122F0571,TEA,"San Diego, CA",541330_c_Except_Marine Engineering and Naval Architecture_$41.5M,AC33_NATIONAL DEFENSE  R&D  SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,Lee Anderson,richard.l.anderson4.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Top Secret,Top Secret,,,Seaport,,
LRAE Annex 25,710,"Development, Integration, and Certification Environment (DICE) and Naval Integrated
Live Virtual Constructive Environment (NILE) Functional Monitoring Threat Analysis
Support","The Naval Information Warfare Center Pacific (NIWC Pacific), Enterprise Engineering, Test and Evaluation Certification Competency (hereafter referred to as Code 531) has a requirement for engineering and programmatic services to support the Development, Integration, and Certification Environment (DICE) and Naval Integrated Live Virtual Constructive Environment (NILE) projects.",535,">$5,000,000   - $10,000,000",Sole-Source,Cost-Reimbursement,TBD,N66001 - NAVAL INFORMATION WARFARE CENTER PACIFIC,FY 2023,QTR 4,FY 2024,QTR 1,60,Follow On Requirement,N66001-22-C-0015,"Sapient Logic, LLC","San Diego, CA",541330_c_Except_Marine Engineering and Naval Architecture_$41.5M,AC33_NATIONAL DEFENSE  R&D  SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,Lee Anderson,richard.l.anderson4.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Top Secret,Top Secret,,,,,
LRAE Annex 25,711,COMMAND AND CONTROL PROCESSOR (C2P) MODERNIZATION (MOD) SOFTWARE ENGINEERING SERVICES (SES),"C2P Mod is a software development effort that will leverage the existing CLIP architecture and is intended to deliver the same functionality and capabilities as the current C2P Tech Refresh system with additional enhancements, such as Link 22 Data Link Process (DLP) functionalities, Engineering Change Proposals (ECPs), Interface Change Proposals (ICPs), Communication as a Service (CAAS), and Cybersecurity requirements.  Currently, CLIP supports a Common Host Interface (CHI) and terminal interfaces for Link-16, Joint Range Extension Application Protocol (JREAP) A and JREAP C, but has architecture to support additional data links such as Link-11, Link 22, Variable Message Format and others.  The scope of this task order is to provide software support activity (SSA) engineering services for the C2P Mod system.  The effort includes: research, software development, system engineering and design, defining requirements, modeling, defining system architecture; reengineering/re-hosting of tactical data link system applications; system level hardware and software integration; system interface tools development; testing, evaluation, configuration management, and project management.  The engineering support, integration, and testing will take place in NIWC Pacific’s Tactical Data Link facilities, such as but not limited to, the Combined Test Bed (CTB) and the Program Generation/Combat Direction System Development and Evaluation Facility (PGC).  The CTB is a dynamic re-configurable TDL / Advanced Tactical Data Link (ATDL) test and integration lab providing service and capability in support of developmental and operational TDL/ATDL evaluations including testing, certification, validation, engineering, and integration of TDL/ATDL software and systems.  Both labs consist of tactical systems, test tools, network connectivity, engineers, technicians, and trained operators.",535,">$10,000,000   - $50,000,000",Small Business Set-Aside,Cost-Reimbursement,Delivery Order/Task Order (not under Federal Supply Schedule Contract),N66001 - NAVAL INFORMATION WARFARE CENTER PACIFIC,FY 2025,QTR 3,FY 2025,QTR 4,60,Follow On Requirement,N66001-19-D-8638 / N6600120F3503,TEA,"San Diego, CA",541330_c_Except_Marine Engineering and Naval Architecture_$41.5M,AC33_NATIONAL DEFENSE  R&D  SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,Lee Anderson,richard.l.anderson4.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,Seaport,,
LRAE Annex 25,712,"Naval Information Warfare Center (NIWC) Pacific Computer Operation, Hardware Maintenance, and Support Services","This tasking encompasses support for the day-to-day operation and maintenance of the Tactical Systems Integration & Interoperability Division’s Combined Test Bed (CTB), Program Generation Center (PGC), and Waveform Test Facility.  The requirements include computer systems operation, hardware maintenance and field engineering, laboratory operations, configuration management, technical documentation and media management, and cybersecurity.  The equipment specific to this tasking is listed in the equipment table in paragraph 2.0, which includes CTB, PGC, and Waveform Test Facility.",535,">$10,000,000   - $50,000,000",Small Business Set-Aside,Cost-Reimbursement,Delivery Order/Task Order (not under Federal Supply Schedule Contract),N66001 - NAVAL INFORMATION WARFARE CENTER PACIFIC,FY 2025,QTR 2,FY 2025,QTR 3,60,Follow On Requirement,N66001-19-D-8638 / N6600120F3502,TEA,"San Diego, CA",541330_c_Except_Marine Engineering and Naval Architecture_$41.5M,AC33_NATIONAL DEFENSE  R&D  SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,Lee Anderson,richard.l.anderson4.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,Seaport,,
LRAE Annex 25,713,"NAVAL INFORMATION WARFARE CENTERS (NIWC) PACIFIC, CODE 53523, COMMAND AND CONTROL PROCESSOR (C2P) SOFTWARE ENGINEERING SUPPORT (SES)","The tasking is to provide SES for the C2P systems.  The primary efforts are to enhance new functionalities and provide Life Cycle Support for the C2P systems.  Effort includes system engineering and design, software development to incorporate new Engineering Change Proposal (ECP) requirements, fixing Trouble Reports (TRs), system level hardware and software integration, risk assessment and mitigation, performing system tests and Navy Link Certification, and maintaining interoperability among the warfighters.",535,">$10,000,000   - $50,000,000",Sole-Source,Cost-Reimbursement,TBD,N66001 - NAVAL INFORMATION WARFARE CENTER PACIFIC,FY 2025,QTR 3,FY 2025,QTR 4,60,Follow On Requirement,N66001-20-C-0020,Northrop Grumman,"San Diego, CA",541330_c_Except_Marine Engineering and Naval Architecture_$41.5M,AC33_NATIONAL DEFENSE  R&D  SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,Lee Anderson,richard.l.anderson4.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,,
